chart_id,link,title,safe title,javascript file,data files,question_id,question,golden_answer,enabled
114,https://observablehq.com/d/da18df4887a7180e,Share of the rural and urban population with access to clean fuels for cooking,share_of_the_rural_and_urban_population_with_access_to_clean_fuels_for_cooking,share_of_the_rural_and_urban_population_with_access_to_clean_fuels_for_cooking.js,files/40e1d983eb294ec8cda71a43d19b26d0bbfc0a9a53d4d0270af51197d71abea455079fda7cac5421343305b5ffa28d518537fbb7f53e526b865706b7571634f3.csv,372,How do I see the percentage for both urban and rural population percentage in bar chart?,"First, click the toggle to Bar until it turns blue. Then, the bar chart for both urban and rural population percentage will be shown.",1
114,https://observablehq.com/d/da18df4887a7180e,Share of the rural and urban population with access to clean fuels for cooking,share_of_the_rural_and_urban_population_with_access_to_clean_fuels_for_cooking,share_of_the_rural_and_urban_population_with_access_to_clean_fuels_for_cooking.js,files/40e1d983eb294ec8cda71a43d19b26d0bbfc0a9a53d4d0270af51197d71abea455079fda7cac5421343305b5ffa28d518537fbb7f53e526b865706b7571634f3.csv,373,What are the average percentage of urban population throughout the whole year?,82.47%,1
115,https://observablehq.com/d/53d1b4690a751951,"Antibiotic use in livestock, 2020",antibiotic_use_in_livestock_2020,antibiotic_use_in_livestock_2020.js,files/ab314c3164ac2b1b223d43500846820601a37b03a71451f05bbf41de5a9f48ac4a518964f1d5858a9e83be3d8d3b17911f2fc164c85e73193ad40f54c56fd72e.csv,374,What is Iran's antibiotic use in 2020?,145.37 mg/CPU,1
115,https://observablehq.com/d/53d1b4690a751951,"Antibiotic use in livestock, 2020",antibiotic_use_in_livestock_2020,antibiotic_use_in_livestock_2020.js,files/ab314c3164ac2b1b223d43500846820601a37b03a71451f05bbf41de5a9f48ac4a518964f1d5858a9e83be3d8d3b17911f2fc164c85e73193ad40f54c56fd72e.csv,375,What happens if I hover over the bars?,"When hovering over the bars, tooltip box showing the country name, continent and the antibiotic use data of that country.",1
115,https://observablehq.com/d/53d1b4690a751951,"Antibiotic use in livestock, 2020",antibiotic_use_in_livestock_2020,antibiotic_use_in_livestock_2020.js,files/ab314c3164ac2b1b223d43500846820601a37b03a71451f05bbf41de5a9f48ac4a518964f1d5858a9e83be3d8d3b17911f2fc164c85e73193ad40f54c56fd72e.csv,376,What are the average of the antibiotic usage for Asian countries?,94.36 mg/PCU,1
116,https://observablehq.com/d/12bfeaa94b53f7f1,Share of the urban and rural population using safely managed drinking water,share_of_the_urban_and_rural_population_using_safely_managed_drinking_water,share_of_the_urban_and_rural_population_using_safely_managed_drinking_water.js,files/90fed9b5fb3c05c9018359122b95fc8465f2351f18defd561da43e2f5630e2d189070dcf7fe15b084041d01b87a403fadd241736f60afb26b5c68f3cd5f1ddf0.csv,377,What is the percentage difference between rural and urban in 2011?,Urban is 82.7% and Rural is 46.6% so the difference is 36.1%,1
116,https://observablehq.com/d/12bfeaa94b53f7f1,Share of the urban and rural population using safely managed drinking water,share_of_the_urban_and_rural_population_using_safely_managed_drinking_water,share_of_the_urban_and_rural_population_using_safely_managed_drinking_water.js,files/90fed9b5fb3c05c9018359122b95fc8465f2351f18defd561da43e2f5630e2d189070dcf7fe15b084041d01b87a403fadd241736f60afb26b5c68f3cd5f1ddf0.csv,378,How do I get the information for 2016 in the bar chart?,"You just use the slider you can find at bottom, and slide to the left until you see in the title the 2016",1
116,https://observablehq.com/d/12bfeaa94b53f7f1,Share of the urban and rural population using safely managed drinking water,share_of_the_urban_and_rural_population_using_safely_managed_drinking_water,share_of_the_urban_and_rural_population_using_safely_managed_drinking_water.js,files/90fed9b5fb3c05c9018359122b95fc8465f2351f18defd561da43e2f5630e2d189070dcf7fe15b084041d01b87a403fadd241736f60afb26b5c68f3cd5f1ddf0.csv,379,What is the percentage of urban population using safely managed water in 2016?,83.10%,1
117,https://observablehq.com/d/ef9c461497a97a5d,Antibiotic use in livestock per kilogram of meat product,antibiotic_use_in_livestock_per_kilogram_of_meat_product,antibiotic_use_in_livestock_per_kilogram_of_meat_product.js,files/8e02de4afeeb09cc81ea1edb4853da6df9df14fc4e594399051970ea61a2905f797709bd86493b49ef380905d80e3c05ce7d68a135d8f52fa8499d96e7ad8705.csv,380,How can user see the trend for all continent's antibiotic use in livestock per kilogram through out the year?,"First, user can click on the Bar toggle until it turns blue. Then, bar charts for all teh continents will show up. User can use the slider at the bottom to slide through the years to see the trend for how antibitoic usage changes over the time.",1
117,https://observablehq.com/d/ef9c461497a97a5d,Antibiotic use in livestock per kilogram of meat product,antibiotic_use_in_livestock_per_kilogram_of_meat_product,antibiotic_use_in_livestock_per_kilogram_of_meat_product.js,files/8e02de4afeeb09cc81ea1edb4853da6df9df14fc4e594399051970ea61a2905f797709bd86493b49ef380905d80e3c05ce7d68a135d8f52fa8499d96e7ad8705.csv,381,What is the antibitic use in livestock per kilogram for Africa in 2018?,17.7 mg/kg,1
117,https://observablehq.com/d/ef9c461497a97a5d,Antibiotic use in livestock per kilogram of meat product,antibiotic_use_in_livestock_per_kilogram_of_meat_product,antibiotic_use_in_livestock_per_kilogram_of_meat_product.js,files/8e02de4afeeb09cc81ea1edb4853da6df9df14fc4e594399051970ea61a2905f797709bd86493b49ef380905d80e3c05ce7d68a135d8f52fa8499d96e7ad8705.csv,382,What is the percentage of Europe's antibiotic usage?,61.78%,1
118,https://observablehq.com/d/6b6283867644b9dd,Consumption of oral antibiotics by type,consumption_of_oral_antibiotics_by_type,consumption_of_oral_antibiotics_by_type.js,files/c439905bfae334c5851823e518333a402985e955f12ad72ed6b0d1e1cb3038b682e8bf0ab0273d33971ba43ff7d3f39a0790914405fe42dbb02d7232931fe700.csv,383,What does the color green of the line graph represent?,Tetracyclines,1
118,https://observablehq.com/d/6b6283867644b9dd,Consumption of oral antibiotics by type,consumption_of_oral_antibiotics_by_type,consumption_of_oral_antibiotics_by_type.js,files/c439905bfae334c5851823e518333a402985e955f12ad72ed6b0d1e1cb3038b682e8bf0ab0273d33971ba43ff7d3f39a0790914405fe42dbb02d7232931fe700.csv,384,In 2021 what is the usage of penicillin with extended spectrum?,2.52,1
118,https://observablehq.com/d/6b6283867644b9dd,Consumption of oral antibiotics by type,consumption_of_oral_antibiotics_by_type,consumption_of_oral_antibiotics_by_type.js,files/c439905bfae334c5851823e518333a402985e955f12ad72ed6b0d1e1cb3038b682e8bf0ab0273d33971ba43ff7d3f39a0790914405fe42dbb02d7232931fe700.csv,385,In the bar chart how can I see the information for Nitroimidazole for 2018?,Slide the slider bar that is found at the bottom to the left and then search for the Nitroimidazole that should be around the middle.,1
119,https://observablehq.com/d/1b8142eafd60feaf,Share of countries reporting confirmed bacterial infections,share_of_countries_reporting_confirmed_bacterial_infections,share_of_countries_reporting_confirmed_bacterial_infections.js,files/33238455c3ecf6f3e47f78d353b9f8c6d38dd653703faeb77e77f198a2c49c7ea09891c4d43c56b164d554fed2c644387a087b7826c58f92206d881c5584985c.csv,386,In the European union what percentage of infections were Gastrointestinal infection sin 2019?,15.10%,1
119,https://observablehq.com/d/1b8142eafd60feaf,Share of countries reporting confirmed bacterial infections,share_of_countries_reporting_confirmed_bacterial_infections,share_of_countries_reporting_confirmed_bacterial_infections.js,files/33238455c3ecf6f3e47f78d353b9f8c6d38dd653703faeb77e77f198a2c49c7ea09891c4d43c56b164d554fed2c644387a087b7826c58f92206d881c5584985c.csv,387,What is the difference between European Region and South-East Asia Region in the percentage of bloodstream infections in 2018?,So the European Region had 47.2% and South-East Asia Region had 63.6% so The East Asia Region was 16.4%,1
119,https://observablehq.com/d/1b8142eafd60feaf,Share of countries reporting confirmed bacterial infections,share_of_countries_reporting_confirmed_bacterial_infections,share_of_countries_reporting_confirmed_bacterial_infections.js,files/33238455c3ecf6f3e47f78d353b9f8c6d38dd653703faeb77e77f198a2c49c7ea09891c4d43c56b164d554fed2c644387a087b7826c58f92206d881c5584985c.csv,388,What does the Red color represent on the graphs?,It represents bloodstream infections.,1
120,https://observablehq.com/d/403f829227ef598a,Share of countries testing bacterial infections for antibiotic susceptibility,share_of_countries_testing_bacterial_infections_for_antibiotic_susceptibility,share_of_countries_testing_bacterial_infections_for_antibiotic_susceptibility.js,files/86cfbce86d195d2a041bb4c50a6ffc4a4953dc280c277b250f61ccb05b9a218cf541e474824487f9fac3521f9770840e88e051eaa571f994798838ec1208a926.csv,389,What can the user see when they hover over the line charts?,"The user will see the tooltip box showing the year, bloodstream infection, gonorrhea infections, gastrointestinal infection and urinary tract infections percentage for the hovered continent.",1
120,https://observablehq.com/d/403f829227ef598a,Share of countries testing bacterial infections for antibiotic susceptibility,share_of_countries_testing_bacterial_infections_for_antibiotic_susceptibility,share_of_countries_testing_bacterial_infections_for_antibiotic_susceptibility.js,files/86cfbce86d195d2a041bb4c50a6ffc4a4953dc280c277b250f61ccb05b9a218cf541e474824487f9fac3521f9770840e88e051eaa571f994798838ec1208a926.csv,390,"If the user clicks the play button at the bottom, what will happen?","In the bar chart toggle, it will show the bar charts for all diseases in all continent per year. Then, it will change to another year automatically until the end of the year range, which is 2022.",1
120,https://observablehq.com/d/403f829227ef598a,Share of countries testing bacterial infections for antibiotic susceptibility,share_of_countries_testing_bacterial_infections_for_antibiotic_susceptibility,share_of_countries_testing_bacterial_infections_for_antibiotic_susceptibility.js,files/86cfbce86d195d2a041bb4c50a6ffc4a4953dc280c277b250f61ccb05b9a218cf541e474824487f9fac3521f9770840e88e051eaa571f994798838ec1208a926.csv,391,what is the average for bloodstream infection for all the continents in 2019?,40.23%,1
121,https://observablehq.com/d/2edf413947172c98,Air pollutant emissions,air_pollutant_emissions,air_pollutant_emissions.js,files/24a77c03f0c7a671b750a3b8ee74ff29dac8c5ecbc66be3dbeefdba63abf80a1119c2f663f00f50ee5c92a6d1158ec0eac8ecbf0f189e77d73f5a9ce81726d1e.csv,392,What does the red color represent in the graph?,n represents the Sulphur Dioxide (SO2),1
121,https://observablehq.com/d/2edf413947172c98,Air pollutant emissions,air_pollutant_emissions,air_pollutant_emissions.js,files/24a77c03f0c7a671b750a3b8ee74ff29dac8c5ecbc66be3dbeefdba63abf80a1119c2f663f00f50ee5c92a6d1158ec0eac8ecbf0f189e77d73f5a9ce81726d1e.csv,393,What is the total million tones of emissions in 1986?,9.4 million tonnes,1
121,https://observablehq.com/d/2edf413947172c98,Air pollutant emissions,air_pollutant_emissions,air_pollutant_emissions.js,files/24a77c03f0c7a671b750a3b8ee74ff29dac8c5ecbc66be3dbeefdba63abf80a1119c2f663f00f50ee5c92a6d1158ec0eac8ecbf0f189e77d73f5a9ce81726d1e.csv,394,How many tonnes has the Nitrogen oxides in 1998?,2 million tonnes,1
122,https://observablehq.com/d/87d1c51fd93a6608,Air pollution,air_pollution,air_pollution.js,files/6aa33353c180052409097534428175a4031558889e41fff31faa7ef9cdeeb3f8a1173e3c5947548a9c4cfd516cd461a2b58fcdfbf8091ca3f9e0190ef7fe6427.csv,395,What is the difference between London and Delhi in 2008?,London has 19 microgram per cube meter while Delhi has 416 microgram by cube meter.,1
122,https://observablehq.com/d/87d1c51fd93a6608,Air pollution,air_pollution,air_pollution.js,files/6aa33353c180052409097534428175a4031558889e41fff31faa7ef9cdeeb3f8a1173e3c5947548a9c4cfd516cd461a2b58fcdfbf8091ca3f9e0190ef7fe6427.csv,396,In which year does Delhi appear for the first time in the bar chart?,1997,1
122,https://observablehq.com/d/87d1c51fd93a6608,Air pollution,air_pollution,air_pollution.js,files/6aa33353c180052409097534428175a4031558889e41fff31faa7ef9cdeeb3f8a1173e3c5947548a9c4cfd516cd461a2b58fcdfbf8091ca3f9e0190ef7fe6427.csv,397,What is the air pollution in London in 1997?,40.23%,1
123,https://observablehq.com/d/1f49f2844767ff2e,Emissions of air pollutants France,emissions_of_air_pollutants_france,emissions_of_air_pollutants_france.js,files/12ba90fdf988b87f00a19c4e553686579adba1a33f76de27fe68e920e65b9006c95faa6821b16db42f86193cdc858fd6dedb4b478d725f545b353b8eb36a47bb.csv,398,What is the emissions of Nitrogen oxides in the 2000?,82.61,1
123,https://observablehq.com/d/1f49f2844767ff2e,Emissions of air pollutants France,emissions_of_air_pollutants_france,emissions_of_air_pollutants_france.js,files/12ba90fdf988b87f00a19c4e553686579adba1a33f76de27fe68e920e65b9006c95faa6821b16db42f86193cdc858fd6dedb4b478d725f545b353b8eb36a47bb.csv,399,What does the purple color represent?,Sulphur oxides,1
123,https://observablehq.com/d/1f49f2844767ff2e,Emissions of air pollutants France,emissions_of_air_pollutants_france,emissions_of_air_pollutants_france.js,files/12ba90fdf988b87f00a19c4e553686579adba1a33f76de27fe68e920e65b9006c95faa6821b16db42f86193cdc858fd6dedb4b478d725f545b353b8eb36a47bb.csv,400,How do I see in the bar chart the information for 2007?,Move the slider that can be found at the bottom of the chart to the left until you see up in the title the 2007,1
124,https://observablehq.com/d/487752634c6a504f,"Emissions of particulate matter, UK",emissions_of_particulate_matter_uk,emissions_of_particulate_matter_uk.js,files/8dd8d676f3743320ea3d27faadadc49a126176c3cfcd759e6b1385135cabb367c699460143440b2bff8caa2faba6b7a5d055c402775471b16f13c8f0d069e6b5.csv,401,What does the blue line means in the line chart?,Blue line indicates the PM 2.5,1
124,https://observablehq.com/d/487752634c6a504f,"Emissions of particulate matter, UK",emissions_of_particulate_matter_uk,emissions_of_particulate_matter_uk.js,files/8dd8d676f3743320ea3d27faadadc49a126176c3cfcd759e6b1385135cabb367c699460143440b2bff8caa2faba6b7a5d055c402775471b16f13c8f0d069e6b5.csv,402,Is the emission of particulate matter of PM10 higher in 2012 or 2014?,"The emission of particulate matter for 2012 and 2014 are equal, which is at 172,000 tonnes",1
124,https://observablehq.com/d/487752634c6a504f,"Emissions of particulate matter, UK",emissions_of_particulate_matter_uk,emissions_of_particulate_matter_uk.js,files/8dd8d676f3743320ea3d27faadadc49a126176c3cfcd759e6b1385135cabb367c699460143440b2bff8caa2faba6b7a5d055c402775471b16f13c8f0d069e6b5.csv,403,What is the average for emission of PM2.5 throughout 1990s?,"197,800 tonnes",1
125,https://observablehq.com/d/85ede1c922cd5ec4,"Emissions of air pollutants, US",emissions_of_air_pollutants_us,emissions_of_air_pollutants_us.js,files/74fba016d111d596d6e0401d586d46e6f7db21909d95959498cb90f61c343f5aed2048e964aba7766d9ad3486961517fc0692d3351ca31391176e31acda7840e.csv,404,In 1995 which of the pollutants was the highest?,Ammonia,1
125,https://observablehq.com/d/85ede1c922cd5ec4,"Emissions of air pollutants, US",emissions_of_air_pollutants_us,emissions_of_air_pollutants_us.js,files/74fba016d111d596d6e0401d586d46e6f7db21909d95959498cb90f61c343f5aed2048e964aba7766d9ad3486961517fc0692d3351ca31391176e31acda7840e.csv,405,How do I get the value of Nitrogen oxides in 2004?,You can hover over the line chart. Or you can click the bar button and use the slider until you get to 2004,1
125,https://observablehq.com/d/85ede1c922cd5ec4,"Emissions of air pollutants, US",emissions_of_air_pollutants_us,emissions_of_air_pollutants_us.js,files/74fba016d111d596d6e0401d586d46e6f7db21909d95959498cb90f61c343f5aed2048e964aba7766d9ad3486961517fc0692d3351ca31391176e31acda7840e.csv,406,What is the difference between Ammonia and Nitrogen Oxides in 2003?,99.89 of Ammonia and 84.26 of Nitrogen Oxides so there is a difference of 15.63,1
126,https://observablehq.com/d/e3431bf57a73942f,Obesity in men vs. women,obesity_in_men_vs_women,obesity_in_men_vs_women.js,files/5c7c66c94ae2548719490cdfb01f34a42f47cb2c964a3e6d165237a7d9d6527c27e4e634e110926f3612708e7981058d4bd80b53eae957194d8f2092d6fadffb.csv,407,How can I get the data for the percentage of obesity in men of 1994 in Switzerland?,"First, slide the year slider at the bottom and slide until the year 1994. Check the current year at the title of the chart. Next, cehck the colour point for Europe, as Switzerland is a European country, which is dark blue. Then, hover over the graph to check the dark blue points where user can see the tooltip box showing the country name, percentages of obesity for both men and women.",1
126,https://observablehq.com/d/e3431bf57a73942f,Obesity in men vs. women,obesity_in_men_vs_women,obesity_in_men_vs_women.js,files/5c7c66c94ae2548719490cdfb01f34a42f47cb2c964a3e6d165237a7d9d6527c27e4e634e110926f3612708e7981058d4bd80b53eae957194d8f2092d6fadffb.csv,408,How does the overall trend for women obesity percentage throughout the time?,"Throughout the year, we can see the obesity percentage for women overall is increasing.",1
126,https://observablehq.com/d/e3431bf57a73942f,Obesity in men vs. women,obesity_in_men_vs_women,obesity_in_men_vs_women.js,files/5c7c66c94ae2548719490cdfb01f34a42f47cb2c964a3e6d165237a7d9d6527c27e4e634e110926f3612708e7981058d4bd80b53eae957194d8f2092d6fadffb.csv,409,Which continent has the highest difference between men and women obesity?,"North America has the highest difference between men and women obesity, with women averaging about 11.52 percentage points higher than men.",1
127,https://observablehq.com/d/52834f9dce743483,Lung cancer death rates,lung_cancer_death_rates,lung_cancer_death_rates.js,files/24a9a9f7dfde85ed0bf7f684b6e749e03d1e606d69f343cbd2fa1f906f8857be1fe5768d4169f44946d622428465fdf3158d787f9a1b0593734738e99a21c89f.csv,410,"Clicking the year slider play button, what insights can we get?","Starting from 1950, we can see the huge difference of lung cancer death rates between men and women where women has much lower rates. It keeps decreasing up until 1970, then started to increase in a large amount up until 2022. But, overall, the death rate for women is still lower than men througout the time.",1
127,https://observablehq.com/d/52834f9dce743483,Lung cancer death rates,lung_cancer_death_rates,lung_cancer_death_rates.js,files/24a9a9f7dfde85ed0bf7f684b6e749e03d1e606d69f343cbd2fa1f906f8857be1fe5768d4169f44946d622428465fdf3158d787f9a1b0593734738e99a21c89f.csv,411,Which decade had the highest average difference between men and women across all countries shown?,1980s with difference of 32.25%,1
127,https://observablehq.com/d/52834f9dce743483,Lung cancer death rates,lung_cancer_death_rates,lung_cancer_death_rates.js,files/24a9a9f7dfde85ed0bf7f684b6e749e03d1e606d69f343cbd2fa1f906f8857be1fe5768d4169f44946d622428465fdf3158d787f9a1b0593734738e99a21c89f.csv,412,"Across all countries and years shown, what percentage of the combined men-and-women total comes from men?",78.99%,1
128,https://observablehq.com/d/2fd761813b14ae95,Number of cigarettes smoked per smoker per day,number_of_cigarettes_smoked_per_smoker_per_day,number_of_cigarettes_smoked_per_smoker_per_day.js,files/1dce79366851874d83087bb0daa3f6045e096dd0a679979b0f22b3e51d05254dbab24284e4ad0803cf2e4f47b03ab244505ecea9831bae9970a3d1a9df78d9c6.csv,413,What does the red line in the line chart for?,It is to show the number of cigarettes smoked per smoker per day for women in the US,1
128,https://observablehq.com/d/2fd761813b14ae95,Number of cigarettes smoked per smoker per day,number_of_cigarettes_smoked_per_smoker_per_day,number_of_cigarettes_smoked_per_smoker_per_day.js,files/1dce79366851874d83087bb0daa3f6045e096dd0a679979b0f22b3e51d05254dbab24284e4ad0803cf2e4f47b03ab244505ecea9831bae9970a3d1a9df78d9c6.csv,414,What is the overall trend seen for both men and women for this chart?,"Overall, for both genders, we can see the lowest drop in the number of cigarettes in 1958-1959. The numbers for men is always higher than women through all the years. The trend for incerasing and decreasing are seen similar for both men and women.",1
128,https://observablehq.com/d/2fd761813b14ae95,Number of cigarettes smoked per smoker per day,number_of_cigarettes_smoked_per_smoker_per_day,number_of_cigarettes_smoked_per_smoker_per_day.js,files/1dce79366851874d83087bb0daa3f6045e096dd0a679979b0f22b3e51d05254dbab24284e4ad0803cf2e4f47b03ab244505ecea9831bae9970a3d1a9df78d9c6.csv,415,"Across all years shown, what is the average difference between male and female values?","3.38 percentage, (19.36% - 15.98%)",1
129,https://observablehq.com/d/6d2233dd5bb9418b,Number of daily smokers in 2012,number_of_daily_smokers_in_2012,number_of_daily_smokers_in_2012.js,files/9f877aef5a69619c7cafca80942c7ded99a2e439268efacfeb6c308610ebd6a0ca5cc4239df167173d85ef684db00aa1fce7a16d3486101ae7ce8c7ae9550c4b.csv,416,What happens when user hover over the line chart?,"Upon hovering, user can check the data of number of daily smokers for Japan, Germany, Italy, UK, Thailand, Peru, Finland and Singapore through a tooltip box that combine all the countries' data by year.",1
129,https://observablehq.com/d/6d2233dd5bb9418b,Number of daily smokers in 2012,number_of_daily_smokers_in_2012,number_of_daily_smokers_in_2012.js,files/9f877aef5a69619c7cafca80942c7ded99a2e439268efacfeb6c308610ebd6a0ca5cc4239df167173d85ef684db00aa1fce7a16d3486101ae7ce8c7ae9550c4b.csv,417,"Which country has the highest number of smokers in 1990, Italy or the UK?",Italy,1
129,https://observablehq.com/d/6d2233dd5bb9418b,Number of daily smokers in 2012,number_of_daily_smokers_in_2012,number_of_daily_smokers_in_2012.js,files/9f877aef5a69619c7cafca80942c7ded99a2e439268efacfeb6c308610ebd6a0ca5cc4239df167173d85ef684db00aa1fce7a16d3486101ae7ce8c7ae9550c4b.csv,418,How can this chart be bias towards certain country?,"For example, Singapore could seen the country that has the least smokers compared to others. But it doesn't take account the total number of citizen. Percentage data is much more reliable in this case, insetad of count.",1
130,https://observablehq.com/d/8f928d4d65b3c4ec,Share of adults who smoke in 2000 vs. 2022,share_of_adults_who_smoke_in_2000_vs_2022,share_of_adults_who_smoke_in_2000_vs_2022.js,files/738363253617193e218569ae931b321ef5ced19ae10e5ed10cd39e60dc13c356811a2edf32a9944e3ae21dfb4ffbf506db26329c2eb741c97fa77f44ea20cbbc.csv,419,Which region had the largest average decrease in adult smoking share from 2000 to 2022?,South America,1
130,https://observablehq.com/d/8f928d4d65b3c4ec,Share of adults who smoke in 2000 vs. 2022,share_of_adults_who_smoke_in_2000_vs_2022,share_of_adults_who_smoke_in_2000_vs_2022.js,files/738363253617193e218569ae931b321ef5ced19ae10e5ed10cd39e60dc13c356811a2edf32a9944e3ae21dfb4ffbf506db26329c2eb741c97fa77f44ea20cbbc.csv,420,Which region had the highest percentage of countries where adult smoking decreased by at least 10 percentage points from 2000 to 2022?,South America,1
130,https://observablehq.com/d/8f928d4d65b3c4ec,Share of adults who smoke in 2000 vs. 2022,share_of_adults_who_smoke_in_2000_vs_2022,share_of_adults_who_smoke_in_2000_vs_2022.js,files/738363253617193e218569ae931b321ef5ced19ae10e5ed10cd39e60dc13c356811a2edf32a9944e3ae21dfb4ffbf506db26329c2eb741c97fa77f44ea20cbbc.csv,421,"Across all countries shown, which region contributed the largest share of the total country-level smoking decline?",Asia with total decline of 26.17% across all countries.,1
131,https://observablehq.com/d/6b8adf3059526f47,Annual food expenditure vs. total consumer expenditure,annual_food_expenditure_vs_total_consumer_expenditure,annual_food_expenditure_vs_total_consumer_expenditure.js,files/5b56d737a23ca252cffa5c174c75b64920b565baff41bfd5b7b1db4dbcd75624f09fe7b3498412b972cb0b3c95bbf22b2f4c9815f395b165fca5c417f582f96c.csv,422,What happens when user hover over the data points?,"Upon hovering a data point, all the other points is hidden, focusing only on the hovered data. User can also see the tooltip box showing the country, year, total expenditure and the food expenditure",1
131,https://observablehq.com/d/6b8adf3059526f47,Annual food expenditure vs. total consumer expenditure,annual_food_expenditure_vs_total_consumer_expenditure,annual_food_expenditure_vs_total_consumer_expenditure.js,files/5b56d737a23ca252cffa5c174c75b64920b565baff41bfd5b7b1db4dbcd75624f09fe7b3498412b972cb0b3c95bbf22b2f4c9815f395b165fca5c417f582f96c.csv,423,How can user see the trend for the expedniture through out the year?,"User can click the play button of the year slider at the bottom. The chart will first show the first year which is 2017 and continuously change the year to the next year up until 2023. When the chart keeps changing, user can see the trend of the expenditure changes throughout the years.",1
131,https://observablehq.com/d/6b8adf3059526f47,Annual food expenditure vs. total consumer expenditure,annual_food_expenditure_vs_total_consumer_expenditure,annual_food_expenditure_vs_total_consumer_expenditure.js,files/5b56d737a23ca252cffa5c174c75b64920b565baff41bfd5b7b1db4dbcd75624f09fe7b3498412b972cb0b3c95bbf22b2f4c9815f395b165fca5c417f582f96c.csv,424,What continents has the most significant increase the the total expenditure throughout the years?,"Europe had the largest overall increase in total consumer expenditure, increasing by 122,560.69 from 2017 to 2023.",1
132,https://observablehq.com/d/090f45c4120e4458,Global commodity price index of cereal crops and petroleum,global_commodity_price_index_of_cereal_crops_and_petroleum,global_commodity_price_index_of_cereal_crops_and_petroleum.js,files/e9dbbfccd8ecfa5bf928e94e41894e47891b5328411f9234fa270622d73ffc1418a02e24a2112e32702d315b408b09db56d8da05476b7ecbf6c0b6ed31bb97d9.csv,425,"In 2020, which commodity had the highest price index?",Petroleum,1
132,https://observablehq.com/d/090f45c4120e4458,Global commodity price index of cereal crops and petroleum,global_commodity_price_index_of_cereal_crops_and_petroleum,global_commodity_price_index_of_cereal_crops_and_petroleum.js,files/e9dbbfccd8ecfa5bf928e94e41894e47891b5328411f9234fa270622d73ffc1418a02e24a2112e32702d315b408b09db56d8da05476b7ecbf6c0b6ed31bb97d9.csv,426,"Across all common years shown, which commodity had the highest average price index?",Petroleum,1
132,https://observablehq.com/d/090f45c4120e4458,Global commodity price index of cereal crops and petroleum,global_commodity_price_index_of_cereal_crops_and_petroleum,global_commodity_price_index_of_cereal_crops_and_petroleum.js,files/e9dbbfccd8ecfa5bf928e94e41894e47891b5328411f9234fa270622d73ffc1418a02e24a2112e32702d315b408b09db56d8da05476b7ecbf6c0b6ed31bb97d9.csv,427,"Which decade had the highest average combined price index across Petroleum, Wheat, and Corn?",1860s,1
133,https://observablehq.com/d/2d7d721c88a93c6e,Long-term global prices of food commodities,long_term_global_prices_of_food_commodities,long_term_global_prices_of_food_commodities.js,files/7bf23f2f774e570f9cb01787ed440d6bc28f74e687ba45726898d186b442348fe322ec4b06b36f6f578dbe5d9c342f42655905cbd50b1f32f2427d5f7aba11c3.csv,428,"Upon hovering the line chart, what can user observe in the chart?","When user hover over the line chart, the tooltip box showed up displaying the year and the food categories with their respective colour, sorted by the prices in descendign order.",1
133,https://observablehq.com/d/2d7d721c88a93c6e,Long-term global prices of food commodities,long_term_global_prices_of_food_commodities,long_term_global_prices_of_food_commodities.js,files/7bf23f2f774e570f9cb01787ed440d6bc28f74e687ba45726898d186b442348fe322ec4b06b36f6f578dbe5d9c342f42655905cbd50b1f32f2427d5f7aba11c3.csv,429,"In 1889, does cocoa or rice has the higher price?",Rice,1
133,https://observablehq.com/d/2d7d721c88a93c6e,Long-term global prices of food commodities,long_term_global_prices_of_food_commodities,long_term_global_prices_of_food_commodities.js,files/7bf23f2f774e570f9cb01787ed440d6bc28f74e687ba45726898d186b442348fe322ec4b06b36f6f578dbe5d9c342f42655905cbd50b1f32f2427d5f7aba11c3.csv,430,What food has changes the most since 1958 in terms of price?,"By percentage change, the largest change is Pork, which decreased by 80.91% from 1958 to 2020.",1
134,https://observablehq.com/d/7446c4046e7c49dd,Share of expenditure spent on food vs. food expenditure per person,share_of_expenditure_spent_on_food_vs_food_expenditure_per_person,share_of_expenditure_spent_on_food_vs_food_expenditure_per_person.js,files/b4a314e89c5a515f743ea0cd386c863da97e4dbb705fa8d51ecc7ff3220b92b8d0f5ee1bbfefd80b60a2dce90d97c7504f74943d70fcc8d331af7b873beea692.csv,431,"Across all years shown, which region had the highest average share of expenditure spent on food?",Africa with average of 39.74%,1
134,https://observablehq.com/d/7446c4046e7c49dd,Share of expenditure spent on food vs. food expenditure per person,share_of_expenditure_spent_on_food_vs_food_expenditure_per_person,share_of_expenditure_spent_on_food_vs_food_expenditure_per_person.js,files/b4a314e89c5a515f743ea0cd386c863da97e4dbb705fa8d51ecc7ff3220b92b8d0f5ee1bbfefd80b60a2dce90d97c7504f74943d70fcc8d331af7b873beea692.csv,432,"From 2017 to 2023, which region had the largest increase in average food expenditure per person?",Europe,1
